"V1"	"pattern"	"support"
"82"	82	"<{inhibitory}>"	0.0242019467085075
"83"	83	"<{mechanisms}>"	0.0232994071009039
"84"	84	"<{Our}>"	0.023188325303045
"85"	85	"<{invasion}>"	0.0229245060331301
"86"	86	"<{associated}>"	0.0227717685610742
"87"	87	"<{shown}>"	0.0225773754148211
"88"	88	"<{novel}>"	0.0222857856954415
"89"	89	"<{well}>"	0.0220636220997237
"90"	90	"<{e}>"	0.0216470653577528
"91"	91	"<{therapeutic}>"	0.0212860495147114
"92"	92	"<{agent}>"	0.0212443938405143
"93"	93	"<{activities}>"	0.0211610824921201
"94"	94	"<{migration}>"	0.0208972632222052
"95"	95	"<{mRNA}>"	0.0208000666490787
"96"	96	"<{arrest}>"	0.0205917882780933
"97"	97	"<{including}>"	0.0205501326038962
"98"	98	"<{induce}>"	0.0200224940640664
"99"	99	"<{suppressed}>"	0.0200224940640664
"100"	100	"<{addition}>"	0.0198697565920104
"101"	101	"<{model}>"	0.0195503964231661
"102"	102	"<{used}>"	0.019508740748969
"103"	103	"<{apoptotic}>"	0.0192449214790541
"104"	104	"<{data}>"	0.0191893805801247
"105"	105	"<{This}>"	0.0191338396811952
"106"	106	"<{manner}>"	0.0191060692317305
"107"	107	"<{tea}>"	0.0190644135575334
"108"	108	"<{increase}>"	0.0187728238381538
"109"	109	"<{assay}>"	0.0186895124897596
"110"	110	"<{DNA}>"	0.0186895124897596
"111"	111	"<{production}>"	0.0186617420402949
"112"	112	"<{compounds}>"	0.0186478568155626
"113"	113	"<{proteins}>"	0.0186062011413655
"114"	114	"<{factor}>"	0.0184534636693095
"115"	115	"<{molecular}>"	0.018203529624127
"116"	116	"<{enhanced}>"	0.018050792152071
"117"	117	"<{Furthermore}>"	0.0178147433316208
"118"	118	"<{cytotoxicity}>"	0.017745317207959
"119"	119	"<{potent}>"	0.0176758910842972
"120"	120	"<{compared}>"	0.0175648092864383
"121"	121	"<{downregulation}>"	0.0175092683875089
"122"	122	"<{inhibiting}>"	0.0172732195670587
"123"	123	"<{mouse}>"	0.0172593343423263
"124"	124	"<{resistance}>"	0.0169677446229467
"125"	125	"<{observed}>"	0.0169538593982144
"126"	126	"<{analysis}>"	0.0163290242852581
"127"	127	"<{significant}>"	0.0162040572626668
"128"	128	"<{nuclear}>"	0.0160929754648079
"129"	129	"<{chemopreventive}>"	0.0158985823185548
"130"	130	"<{findings}>"	0.015829156194893
"131"	131	"<{therapy}>"	0.0158152709701607
"132"	132	"<{receptor}>"	0.0157180743970341
"133"	133	"<{after}>"	0.0156625334981047
"134"	134	"<{agents}>"	0.0156347630486399
"135"	135	"<{more}>"	0.0155514517002458
"136"	136	"<{target}>"	0.0155097960260487
"137"	137	"<{cytotoxic}>"	0.0154542551271192
"138"	138	"<{normal}>"	0.0154264846776545
"139"	139	"<{drug}>"	0.0150515836098807
"140"	140	"<{revealed}>"	0.0149821574862189
"141"	141	"<{7}>"	0.0149405018120218
"142"	142	"<{concentrations}>"	0.0148988461378247
"143"	143	"<{involved}>"	0.0148571904636277
"144"	144	"<{other}>"	0.0148294200141629
"145"	145	"<{antiproliferative}>"	0.014718338216304
"146"	146	"<{To}>"	0.0146350268679099
"147"	147	"<{level}>"	0.0146211416431775
"148"	148	"<{upregulation}>"	0.0143850928227273
"149"	149	"<{progression}>"	0.014371207597995
"150"	150	"<{investigate}>"	0.0141351587775448
"151"	151	"<{examined}>"	0.0140240769796859
"152"	152	"<{RESULTS}>"	0.0140240769796859
"153"	153	"<{PI3K}>"	0.0139685360807565
"154"	154	"<{different}>"	0.0139407656312917
"155"	155	"<{natural}>"	0.0139268804065594
"156"	156	"<{response}>"	0.0139268804065594
"157"	157	"<{survival}>"	0.0138574542828976
"158"	158	"<{two}>"	0.0137741429345034
"159"	159	"<{acid}>"	0.0137186020355739
"160"	160	"<{formation}>"	0.0137047168108416
"161"	161	"<{decrease}>"	0.0136491759119121
"162"	162	"<{development}>"	0.013607520237715
"163"	163	"<{properties}>"	0.0135797497882503
"164"	164	"<{action}>"	0.013565864563518
"165"	165	"<{evaluated}>"	0.013565864563518
"166"	166	"<{Here}>"	0.0134686679903914
"167"	167	"<{binding}>"	0.013413127091462
"168"	168	"<{effective}>"	0.0133992418667296
"169"	169	"<{o}>"	0.0133437009678002
"170"	170	"<{specific}>"	0.0133020452936031
"171"	171	"<{reported}>"	0.0132742748441384
"172"	172	"<{metastasis}>"	0.013260389619406
"173"	173	"<{However}>"	0.0131909634957442
"174"	174	"<{t}>"	0.0131770782710118
"175"	175	"<{indicate}>"	0.0131493078215471
"176"	176	"<{genes}>"	0.0130521112484206
"177"	177	"<{dependent}>"	0.0130243407989558
"178"	178	"<{mitochondrial}>"	0.0130104555742235
"179"	179	"<{Moreover}>"	0.0129687999000264
"180"	180	"<{compound}>"	0.0129410294505617
"181"	181	"<{important}>"	0.0128993737763646
"182"	182	"<{suppression}>"	0.0128299476527028
"183"	183	"<{dosedependent}>"	0.0127188658548439
"184"	184	"<{9}>"	0.0126216692817173
"185"	185	"<{viability}>"	0.012607784056985
"186"	186	"<{activated}>"	0.0124689318096613
"187"	187	"<{ROS}>"	0.0124411613601966
"188"	188	"<{transcription}>"	0.0122745386634083
"189"	189	"<{ability}>"	0.0122051125397465
"190"	190	"<{together}>"	0.0121773420902817
"191"	191	"<{efficacy}>"	0.012149571640817
"192"	192	"<{resulted}>"	0.0120662602924228
"193"	193	"<{whether}>"	0.0120107193934934
"194"	194	"<{did}>"	0.0119274080450992
"195"	195	"<{green}>"	0.0119135228203668
"196"	196	"<{antitumor}>"	0.0118996375956345
"197"	197	"<{had}>"	0.0118857523709021
"198"	198	"<{cellular}>"	0.0117607853483109
"199"	199	"<{high}>"	0.0117330148988461
"200"	200	"<{whereas}>"	0.0116635887751843
"201"	201	"<{active}>"	0.0114830808536636
"202"	202	"<{angiogenesis}>"	0.0114414251794665
"203"	203	"<{METHODS}>"	0.0114414251794665
"204"	204	"<{MAPK}>"	0.0114136547300018
"205"	205	"<{regulation}>"	0.0114136547300018
"206"	206	"<{suggesting}>"	0.0113581138310724
"207"	207	"<{antioxidant}>"	0.0112331468084811
"208"	208	"<{antiinflammatory}>"	0.011191491134284
"209"	209	"<{demonstrate}>"	0.0111776059095516
"210"	210	"<{B}>"	0.011038753662228
"211"	211	"<{4}>"	0.0108304752912426
"212"	212	"<{new}>"	0.0108027048417779
"213"	213	"<{alone}>"	0.0107749343923131
"214"	214	"<{caused}>"	0.0107471639428484
"215"	215	"<{CONCLUSION}>"	0.0107055082686513
"216"	216	"<{release}>"	0.0106638525944542
"217"	217	"<{5}>"	0.0106083116955248
"218"	218	"<{known}>"	0.0105944264707924
"219"	219	"<{only}>"	0.0105666560213277
"220"	220	"<{indicated}>"	0.0104555742234688
"221"	221	"<{targeting}>"	0.0104278037740041
"222"	222	"<{promising}>"	0.0104000333245394
"223"	223	"<{combined}>"	0.0103444924256099
"224"	224	"<{inducing}>"	0.0103028367514128
"225"	225	"<{dietary}>"	0.0102750663019481
"226"	226	"<{prevention}>"	0.0101917549535539
"227"	227	"<{phase}>"	0.0101778697288216
"228"	228	"<{0}>"	0.0100390174814979
"229"	229	"<{drugs}>"	0.00992793568363904
"230"	230	"<{related}>"	0.00990016523417431
"231"	231	"<{first}>"	0.00987239478470959
"232"	232	"<{tested}>"	0.00985850955997723
"233"	233	"<{major}>"	0.00978908343631542
"234"	234	"<{blocked}>"	0.00976131298685069
"235"	235	"<{autophagy}>"	0.00969188686318888
"236"	236	"<{evidence}>"	0.00969188686318888
"237"	237	"<{time}>"	0.00967800163845652
"238"	238	"<{d}>"	0.00966411641372416
"239"	239	"<{Taken}>"	0.00965023118899179
"240"	240	"<{downregulated}>"	0.00958080506532998
"241"	241	"<{respectively}>"	0.00952526416640053
"242"	242	"<{C}>"	0.00948360849220345
"243"	243	"<{microM}>"	0.00940029714380927
"244"	244	"<{l}>"	0.00938641191907691
"245"	245	"<{concentration}>"	0.00935864146961219
"246"	246	"<{K}>"	0.0093169857954151
"247"	247	"<{control}>"	0.00927533012121801
"248"	248	"<{patients}>"	0.00924755967175329
"249"	249	"<{dose}>"	0.0092059039975562
"250"	250	"<{types}>"	0.00919201877282384
"251"	251	"<{promoter}>"	0.00916424832335911
"252"	252	"<{low}>"	0.00912259264916203
"253"	253	"<{reduction}>"	0.00912259264916203
"254"	254	"<{stress}>"	0.00912259264916203
"255"	255	"<{studied}>"	0.00906705175023258
"256"	256	"<{provide}>"	0.00903928130076785
"257"	257	"<{models}>"	0.00892819950290896
"258"	258	"<{6}>"	0.00883100292978242
"259"	259	"<{10}>"	0.00881711770505006
"260"	260	"<{P}>"	0.00880323248031769
"261"	261	"<{suppresses}>"	0.00870603590719116
"262"	262	"<{selective}>"	0.0086921506824588
"263"	263	"<{presence}>"	0.00863660978352935
"264"	264	"<{clinical}>"	0.00860883933406462
"265"	265	"<{Western}>"	0.00860883933406462
"266"	266	"<{upregulated}>"	0.00859495410933226
"267"	267	"<{epithelial}>"	0.00856718365986753
"268"	268	"<{Treatment}>"	0.00849775753620572
"269"	269	"<{overexpression}>"	0.00848387231147336
"270"	270	"<{h}>"	0.008469987086741
"271"	271	"<{stimulated}>"	0.008469987086741
"272"	272	"<{CONCLUSIONS}>"	0.00845610186200864
"273"	273	"<{er}>"	0.00844221663727627
"274"	274	"<{determined}>"	0.00842833141254391
"275"	275	"<{extract}>"	0.00840056096307919
"276"	276	"<{Inhibition}>"	0.00837279051361446
"277"	277	"<{function}>"	0.0083589052888821
"278"	278	"<{NFκB}>"	0.0083589052888821
"279"	279	"<{oxygen}>"	0.00834502006414974
"280"	280	"<{suggested}>"	0.00831724961468501
"281"	281	"<{tyrosine}>"	0.00827559394048793
"282"	282	"<{T}>"	0.00826170871575556
"283"	283	"<{assays}>"	0.00822005304155848
"284"	284	"<{report}>"	0.00822005304155848
"285"	285	"<{resistant}>"	0.00815062691789667
"286"	286	"<{sensitivity}>"	0.0081367416931643
"287"	287	"<{isolated}>"	0.00812285646843194
"288"	288	"<{reactive}>"	0.00810897124369958
"289"	289	"<{use}>"	0.00801177467057304
"290"	290	"<{conclusion}>"	0.00795623377164359
"291"	291	"<{endothelial}>"	0.00795623377164359
"292"	292	"<{species}>"	0.00795623377164359
"293"	293	"<{mitogenactivated}>"	0.00794234854691123
"294"	294	"<{exhibited}>"	0.00791457809744651
"295"	295	"<{underlying}>"	0.00790069287271414
"296"	296	"<{one}>"	0.00785903719851706
"297"	297	"<{cisplatin}>"	0.0078451519737847
"298"	298	"<{xenograft}>"	0.0078451519737847
"299"	299	"<{attenuated}>"	0.00772018495119344
"300"	300	"<{blot}>"	0.00769241450172871
"301"	301	"<{suppressor}>"	0.00767852927699635
"302"	302	"<{8}>"	0.00766464405226399
"303"	303	"<{higher}>"	0.00766464405226399
"304"	304	"<{possible}>"	0.00765075882753162
"305"	305	"<{many}>"	0.00763687360279926
"306"	306	"<{effectively}>"	0.0076229883780669
"307"	307	"<{secretion}>"	0.00760910315333454
"308"	308	"<{chemotherapeutic}>"	0.00759521792860217
"309"	309	"<{inflammatory}>"	0.00759521792860217
"310"	310	"<{membrane}>"	0.00752579180494036
"311"	311	"<{breast}>"	0.007511906580208
"312"	312	"<{G2M}>"	0.00749802135547564
"313"	313	"<{derivatives}>"	0.00745636568127855
"314"	314	"<{Thus}>"	0.00745636568127855
"315"	315	"<{administration}>"	0.00744248045654619
"316"	316	"<{identified}>"	0.0074008247823491
"317"	317	"<{kinases}>"	0.00734528388341965
"318"	318	"<{R}>"	0.00731751343395493
"319"	319	"<{tumor}>"	0.00731751343395493
"320"	320	"<{synergistic}>"	0.00730362820922257
"321"	321	"<{estrogen}>"	0.00727585775975784
"322"	322	"<{three}>"	0.00727585775975784
"323"	323	"<{determine}>"	0.00726197253502548
"324"	324	"<{intracellular}>"	0.00726197253502548
"325"	325	"<{oral}>"	0.00726197253502548
"326"	326	"<{signal}>"	0.00726197253502548
"327"	327	"<{degradation}>"	0.00723420208556076
"328"	328	"<{targets}>"	0.00723420208556076
"329"	329	"<{modulation}>"	0.00722031686082839
"330"	330	"<{resveratrol}>"	0.00722031686082839
"331"	331	"<{accumulation}>"	0.00720643163609603
"332"	332	"<{derived}>"	0.00716477596189894
"333"	333	"<{50}>"	0.00713700551243422
"334"	334	"<{previously}>"	0.00713700551243422
"335"	335	"<{lung}>"	0.00702592371457532
"336"	336	"<{synthesis}>"	0.00698426804037823
"337"	337	"<{cervical}>"	0.00695649759091351
"338"	338	"<{multiple}>"	0.00695649759091351
"339"	339	"<{group}>"	0.0068870714672517
"340"	340	"<{necrosis}>"	0.00685930101778697
"341"	341	"<{IC50}>"	0.00683153056832225
"342"	342	"<{aim}>"	0.0067759896693928
"343"	343	"<{It}>"	0.0067759896693928
"344"	344	"<{damage}>"	0.00676210444466044
"345"	345	"<{enhances}>"	0.00676210444466044
"346"	346	"<{tissues}>"	0.00673433399519571
"347"	347	"<{cleavage}>"	0.00672044877046335
"348"	348	"<{oxidative}>"	0.00672044877046335
"349"	349	"<{metastatic}>"	0.00669267832099863
"350"	350	"<{murine}>"	0.00667879309626626
"351"	351	"<{proapoptotic}>"	0.0066649078715339
"352"	352	"<{cancer}>"	0.00665102264680154
"353"	353	"<{family}>"	0.00665102264680154
"354"	354	"<{transcriptional}>"	0.00663713742206918
"355"	355	"<{suppress}>"	0.00662325219733681
"356"	356	"<{NFkappaB}>"	0.00660936697260445
"357"	357	"<{downstream}>"	0.00659548174787209
"358"	358	"<{primary}>"	0.00659548174787209
"359"	359	"<{highly}>"	0.006553826073675
"360"	360	"<{enhance}>"	0.00648439995001319
"361"	361	"<{antiapoptotic}>"	0.00647051472528083
"362"	362	"<{markedly}>"	0.0064427442758161
"363"	363	"<{suppressing}>"	0.00642885905108374
"364"	364	"<{differentiation}>"	0.00641497382635138
"365"	365	"<{number}>"	0.00640108860161902
"366"	366	"<{factors}>"	0.00637331815215429
"367"	367	"<{Therefore}>"	0.00637331815215429
"368"	368	"<{enzyme}>"	0.00634554770268957
"369"	369	"<{ER}>"	0.00634554770268957
"370"	370	"<{adhesion}>"	0.00631777725322484
"371"	371	"<{MTT}>"	0.00631777725322484
"372"	372	"<{A549}>"	0.00629000680376012
"373"	373	"<{exposure}>"	0.00626223635429539
"374"	374	"<{strategy}>"	0.00626223635429539
"375"	375	"<{carcinogenesis}>"	0.00622058068009831
"376"	376	"<{liver}>"	0.00620669545536595
"377"	377	"<{nude}>"	0.00617892500590122
"378"	378	"<{mammary}>"	0.00616503978116886
"379"	379	"<{rat}>"	0.00616503978116886
"380"	380	"<{changes}>"	0.00613726933170413
"381"	381	"<{expressed}>"	0.00612338410697177
"382"	382	"<{cultured}>"	0.00608172843277468
"383"	383	"<{chemoprevention}>"	0.00606784320804232
"384"	384	"<{positive}>"	0.00605395798330996
"385"	385	"<{reduce}>"	0.00605395798330996
"386"	386	"<{E2}>"	0.0060400727585776
"387"	387	"<{indicating}>"	0.00599841708438051
"388"	388	"<{biological}>"	0.00597064663491579
"389"	389	"<{rats}>"	0.00597064663491579
"390"	390	"<{translocation}>"	0.00595676141018342
"391"	391	"<{soy}>"	0.00590122051125397
"392"	392	"<{regulated}>"	0.00585956483705689
"393"	393	"<{negative}>"	0.00583179438759216
"394"	394	"<{able}>"	0.00580402393812744
"395"	395	"<{generation}>"	0.00580402393812744
"396"	396	"<{complex}>"	0.00579013871339508
"397"	397	"<{evaluate}>"	0.00579013871339508
"398"	398	"<{th}>"	0.00577625348866271
"399"	399	"<{small}>"	0.00576236826393035
"400"	400	"<{key}>"	0.00574848303919799
"401"	401	"<{pretreatment}>"	0.00574848303919799
"402"	402	"<{leading}>"	0.00572071258973327
"403"	403	"<{Further}>"	0.00569294214026854
"404"	404	"<{assessed}>"	0.00566517169080382
"405"	405	"<{contrast}>"	0.00566517169080382
"406"	406	"<{c}>"	0.00563740124133909
"407"	407	"<{tissue}>"	0.00560963079187437
"408"	408	"<{skin}>"	0.005595745567142
"409"	409	"<{Cells}>"	0.00558186034240964
"410"	410	"<{inflammation}>"	0.00558186034240964
"411"	411	"<{chemotherapy}>"	0.00555408989294492
"412"	412	"<{mutant}>"	0.00555408989294492
"413"	413	"<{expressions}>"	0.00551243421874783
"414"	414	"<{plays}>"	0.00548466376928311
"415"	415	"<{independent}>"	0.00547077854455074
"416"	416	"<{prostate}>"	0.00547077854455074
"417"	417	"<{strong}>"	0.00547077854455074
"418"	418	"<{interaction}>"	0.00540135242088893
"419"	419	"<{play}>"	0.00540135242088893
"420"	420	"<{I}>"	0.00538746719615657
"421"	421	"<{following}>"	0.00537358197142421
"422"	422	"<{system}>"	0.00537358197142421
"423"	423	"<{BACKGROUND}>"	0.00535969674669185
"424"	424	"<{confirmed}>"	0.00535969674669185
"425"	425	"<{promotion}>"	0.00534581152195948
"426"	426	"<{timedependent}>"	0.00533192629722712
"427"	427	"<{increases}>"	0.00531804107249476
"428"	428	"<{receptors}>"	0.0053041558477624
"429"	429	"<{variety}>"	0.0053041558477624
"430"	430	"<{100}>"	0.00529027062303003
"431"	431	"<{G}>"	0.00529027062303003
"432"	432	"<{led}>"	0.00524861494883295
"433"	433	"<{RNA}>"	0.00524861494883295
"434"	434	"<{siRNA}>"	0.00523472972410058
"435"	435	"<{molecules}>"	0.00522084449936822
"436"	436	"<{suggests}>"	0.00520695927463586
"437"	437	"<{toxicity}>"	0.00513753315097405
"438"	438	"<{risk}>"	0.00512364792624169
"439"	439	"<{culture}>"	0.00510976270150932
"440"	440	"<{metabolism}>"	0.00510976270150932
"441"	441	"<{strongly}>"	0.00509587747677696
"442"	442	"<{lower}>"	0.00506810702731224
"443"	443	"<{similar}>"	0.00506810702731224
"444"	444	"<{extracts}>"	0.00504033657784751
"445"	445	"<{stem}>"	0.00502645135311515
"446"	446	"<{nanoparticles}>"	0.00501256612838279
"447"	447	"<{correlated}>"	0.00498479567891806
"448"	448	"<{p}>"	0.00498479567891806
"449"	449	"<{protective}>"	0.00498479567891806
"450"	450	"<{HeLa}>"	0.0049709104541857
"451"	451	"<{synthetic}>"	0.0049709104541857
"452"	452	"<{increasing}>"	0.00495702522945334
"453"	453	"<{synthesized}>"	0.00491536955525625
"454"	454	"<{promoted}>"	0.00490148433052389
"455"	455	"<{promotes}>"	0.00490148433052389
"456"	456	"<{reversed}>"	0.00490148433052389
"457"	457	"<{enzymes}>"	0.00487371388105916
"458"	458	"<{staining}>"	0.00487371388105916
"459"	459	"<{affect}>"	0.0048598286563268
"460"	460	"<{Although}>"	0.00480428775739735
"461"	461	"<{cytokines}>"	0.00480428775739735
"462"	462	"<{plant}>"	0.00480428775739735
"463"	463	"<{prevented}>"	0.00479040253266499
"464"	464	"<{sensitive}>"	0.00479040253266499
"465"	465	"<{Human}>"	0.00477651730793263
"466"	466	"<{regulating}>"	0.00477651730793263
"467"	467	"<{exerts}>"	0.00476263208320027
"468"	468	"<{macrophages}>"	0.0047487468584679
"469"	469	"<{xenografts}>"	0.00473486163373554
"470"	470	"<{NO}>"	0.00472097640900318
"471"	471	"<{resulting}>"	0.00469320595953846
"472"	472	"<{blocking}>"	0.00467932073480609
"473"	473	"<{doses}>"	0.00467932073480609
"474"	474	"<{extracellular}>"	0.00466543551007373
"475"	475	"<{bearing}>"	0.00463766506060901
"476"	476	"<{current}>"	0.00463766506060901
"477"	477	"<{based}>"	0.00462377983587664
"478"	478	"<{critical}>"	0.00460989461114428
"479"	479	"<{stimulation}>"	0.00460989461114428
"480"	480	"<{expressing}>"	0.00459600938641192
"481"	481	"<{LNCaP}>"	0.00459600938641192
"482"	482	"<{derivative}>"	0.00456823893694719
"483"	483	"<{L}>"	0.00455435371221483
"484"	484	"<{useful}>"	0.00454046848748247
"485"	485	"<{II}>"	0.00448492758855302
"486"	486	"<{free}>"	0.00447104236382066
"487"	487	"<{animal}>"	0.0044571571390883
"488"	488	"<{review}>"	0.0044571571390883
"489"	489	"<{detected}>"	0.00444327191435593
"490"	490	"<{α}>"	0.00444327191435593
"491"	491	"<{responses}>"	0.00444327191435593
"492"	492	"<{24}>"	0.00442938668962357
"493"	493	"<{Cell}>"	0.00442938668962357
"494"	494	"<{part}>"	0.00442938668962357
"495"	495	"<{ratio}>"	0.00442938668962357
"496"	496	"<{LPSinduced}>"	0.00441550146489121
"497"	497	"<{aimed}>"	0.00440161624015885
"498"	498	"<{colon}>"	0.00438773101542648
"499"	499	"<{accompanied}>"	0.00437384579069412
"500"	500	"<{EMT}>"	0.00437384579069412
"501"	501	"<{type}>"	0.0043460753412294
"502"	502	"<{under}>"	0.0043460753412294
"503"	503	"<{wildtype}>"	0.0043460753412294
"504"	504	"<{knockdown}>"	0.00433219011649704
"505"	505	"<{Using}>"	0.00433219011649704
"506"	506	"<{diseases}>"	0.00430441966703231
"507"	507	"<{Effects}>"	0.00429053444229995
"508"	508	"<{S}>"	0.00429053444229995
"509"	509	"<{activating}>"	0.00427664921756759
"510"	510	"<{20}>"	0.00426276399283522
"511"	511	"<{contribute}>"	0.00424887876810286
"512"	512	"<{doxorubicin}>"	0.00422110831863814
"513"	513	"<{incidence}>"	0.00422110831863814
"514"	514	"<{oxide}>"	0.00420722309390578
"515"	515	"<{LY294002}>"	0.00419333786917341
"516"	516	"<{tha}>"	0.00419333786917341
"517"	517	"<{involvement}>"	0.00417945264444105
"518"	518	"<{blotting}>"	0.00416556741970869
"519"	519	"<{loss}>"	0.00416556741970869
"520"	520	"<{reducing}>"	0.00416556741970869
"521"	521	"<{elevated}>"	0.00413779697024396
"522"	522	"<{G1}>"	0.00413779697024396
"523"	523	"<{OBJECTIVE}>"	0.00413779697024396
"524"	524	"<{exert}>"	0.0041239117455116
"525"	525	"<{flow}>"	0.0041239117455116
"526"	526	"<{measured}>"	0.0041239117455116
"527"	527	"<{nitric}>"	0.0041239117455116
"528"	528	"<{directly}>"	0.00411002652077924
"529"	529	"<{prevent}>"	0.00411002652077924
"530"	530	"<{partially}>"	0.00406837084658215
"531"	531	"<{selectively}>"	0.00406837084658215
"532"	532	"<{matrix}>"	0.00405448562184979
"533"	533	"<{PGE2}>"	0.00405448562184979
"534"	534	"<{products}>"	0.00405448562184979
"535"	535	"<{serum}>"	0.00405448562184979
"536"	536	"<{experiments}>"	0.00404060039711743
"537"	537	"<{rate}>"	0.00404060039711743
"538"	538	"<{SB203580}>"	0.00404060039711743
"539"	539	"<{As}>"	0.00402671517238506
"540"	540	"<{12}>"	0.00399894472292034
"541"	541	"<{inactivation}>"	0.00398505949818798
"542"	542	"<{promoting}>"	0.00398505949818798
"543"	543	"<{proinflammatory}>"	0.00397117427345562
"544"	544	"<{Finally}>"	0.00395728904872325
"545"	545	"<{recently}>"	0.00395728904872325
"546"	546	"<{values}>"	0.00395728904872325
"547"	547	"<{process}>"	0.00394340382399089
"548"	548	"<{candidate}>"	0.00392951859925853
"549"	549	"<{transfected}>"	0.00391563337452617
"550"	550	"<{downregulating}>"	0.0039017481497938
"551"	551	"<{molecule}>"	0.0039017481497938
"552"	552	"<{thereby}>"	0.0039017481497938
"553"	553	"<{completely}>"	0.00388786292506144
"554"	554	"<{component}>"	0.00388786292506144
"555"	555	"<{experimental}>"	0.00388786292506144
"556"	556	"<{roles}>"	0.00388786292506144
"557"	557	"<{caspase}>"	0.00386009247559672
"558"	558	"<{pharmacological}>"	0.00386009247559672
"559"	559	"<{reporter}>"	0.00386009247559672
"560"	560	"<{containing}>"	0.00384620725086436
"561"	561	"<{Additionally}>"	0.00383232202613199
"562"	562	"<{approach}>"	0.00383232202613199
"563"	563	"<{exhibit}>"	0.00383232202613199
"564"	564	"<{sensitizes}>"	0.00383232202613199
"565"	565	"<{application}>"	0.00381843680139963
"566"	566	"<{least}>"	0.00380455157666727
"567"	567	"<{preventive}>"	0.00380455157666727
"568"	568	"<{analyzed}>"	0.00379066635193491
"569"	569	"<{E}>"	0.00379066635193491
